nR03   PHI   CIC2   CIC3   MATS6m   ESpm15u   BEHp6   Mor27v   Mor18p   Mor20p   HATS8v   H0e   HATS1p   C-038   SPP   V1
0 ,3.057 ,1.273 ,1.273 ,0 ,0 ,0.38 ,-0.128 ,-0.185 ,0.134 ,0 ,1.828 ,0.072 ,0 ,0.4020.07
1 ,0.089 ,1.429 ,1.429 ,0 ,10.397 ,0 ,-0.003 ,-0.019 ,0.049 ,0 ,3.404 ,0.115 ,0 ,0.382-0.07
1 ,0.375 ,0.25 ,0.25 ,0 ,14.566 ,0 ,-0.045 ,-0.058 ,0.033 ,0 ,3.651 ,0.155 ,0 ,0.394-0.56
0 ,2.408 ,0.594 ,1.208 ,0 ,17.734 ,0.317 ,0.026 ,0.028 ,0.038 ,0 ,4.972 ,0.124 ,0 ,0.6420.29
0 ,2.057 ,0.594 ,1.208 ,0 ,17.734 ,0.317 ,-0.006 ,-0.016 ,-0.015 ,0 ,5.257 ,0.107 ,0 ,0.5460.23
0 ,3.327 ,0.333 ,0.333 ,0 ,18.116 ,0.355 ,-0.062 ,-0.099 ,0.157 ,0 ,5.143 ,0.12 ,0 ,0.7150.27
0 ,3.342 ,1.301 ,1.301 ,0 ,19.034 ,0.38 ,-0.134 ,-0.095 ,0.102 ,0 ,5.15 ,0.087 ,0 ,0.6960.63
0 ,2.945 ,0.73 ,0.73 ,0 ,18.015 ,0.404 ,0.015 ,-0.104 ,0.269 ,0 ,4.182 ,0.149 ,0 ,0.6790.19
0 ,2.591 ,0.827 ,0.827 ,0 ,11.909 ,0.38 ,0.011 ,0.028 ,0.023 ,0 ,3.254 ,0.073 ,0 ,0.877-0.13
0 ,2.384 ,1.585 ,-999 ,0 ,0 ,0 ,0.02 ,-0.077 ,0.018 ,0 ,1.159 ,0 ,0 ,0.8150.48
0 ,0.914 ,2.585 ,2.585 ,0 ,0 ,0.82 ,-0.171 ,-0.375 ,0.464 ,0 ,1.828 ,0.084 ,0 ,0.260.21
0 ,1.117 ,1.541 ,1.034 ,0 ,13.159 ,0.958 ,-0.182 ,-0.386 ,0.531 ,0 ,2.716 ,0.111 ,0 ,0.3090.5
0 ,1.681 ,1.396 ,0.973 ,0 ,13.7 ,1.121 ,-0.205 ,-0.387 ,0.552 ,0 ,2.733 ,0.133 ,0 ,0.3370.31
0 ,1.336 ,1.751 ,1.528 ,0 ,15.066 ,0.962 ,-0.18 ,-0.528 ,0.459 ,0 ,2.717 ,0.103 ,0 ,0.3070.34
0 ,1.336 ,1.639 ,1.306 ,0 ,14.298 ,1.049 ,-0.204 ,-0.398 ,0.6 ,0 ,2.715 ,0.109 ,0 ,0.3090.37
0 ,1.336 ,1.973 ,1.973 ,0 ,14.109 ,1.121 ,-0.214 ,-0.4 ,0.592 ,0 ,2.712 ,0.093 ,0 ,0.3080.34
0 ,1.797 ,2.152 ,1.835 ,0 ,17.953 ,2.447 ,-0.03 ,-0.393 ,0.615 ,0 ,2.738 ,0.113 ,0 ,0.3380.49
0 ,1.686 ,0.777 ,0.356 ,0 ,14.568 ,1.314 ,-0.129 ,-0.496 ,0.641 ,0 ,2.725 ,0.114 ,0 ,0.3420.23
0 ,1.686 ,0.987 ,0.777 ,1 ,14.384 ,1.275 ,-0.143 ,-0.499 ,0.645 ,0.044 ,2.721 ,0.099 ,0 ,0.3430.14
0 ,1.026 ,0.585 ,-999 ,0 ,0 ,0 ,-0.024 ,0.027 ,0.004 ,0 ,1.556 ,0 ,0 ,0.637-0.04
0 ,3.2 ,2.026 ,1.613 ,0 ,12.507 ,1.142 ,-0.012 ,-0.097 ,0.046 ,0 ,2.706 ,0.091 ,0 ,0.2971.06
0 ,5.143 ,2.174 ,1.318 ,1 ,12.003 ,1.752 ,0.15 ,-0.002 ,0.124 ,0.042 ,2.713 ,0.088 ,0 ,0.2920.52
0 ,7.111 ,2.548 ,1.633 ,1 ,12.006 ,2.241 ,0.23 ,-0.03 ,0.13 ,0.079 ,2.714 ,0.077 ,0 ,0.2920.76
0 ,3.111 ,2.96 ,2.716 ,0 ,15.517 ,1.864 ,0.082 ,-0.143 ,-0.149 ,0 ,2.717 ,0.089 ,0 ,0.2950.7
0 ,2.151 ,2.131 ,1.575 ,0 ,15.486 ,2.012 ,0.296 ,-0.099 ,-0.043 ,0 ,2.713 ,0.074 ,0 ,0.2950.86
0 ,7.517 ,1.731 ,1.047 ,1 ,0 ,1.808 ,0.194 ,-0.149 ,0.187 ,0.062 ,2.706 ,0.065 ,0 ,0.3440.93
0 ,8.513 ,1.992 ,1.292 ,1 ,0 ,2.011 ,0.236 ,-0.144 ,0.193 ,0.064 ,2.707 ,0.061 ,0 ,0.3441.06
0 ,1.143 ,1.511 ,-999 ,0 ,0 ,0 ,-0.013 ,-0.012 ,0.092 ,0 ,3.217 ,0.011 ,0 ,0.2760.23
0 ,2.503 ,0.844 ,1.541 ,0 ,0 ,0.38 ,0.02 ,-0.031 ,0.09 ,0 ,3.115 ,0.101 ,0 ,0.3270.07
0 ,2.044 ,0.333 ,1.085 ,0 ,0 ,0 ,-0.016 ,-0.062 ,0.098 ,0 ,2.203 ,0.069 ,0 ,0.3660.03
1 ,0.484 ,0.364 ,0.364 ,0 ,14.566 ,0.38 ,-0.003 ,-0.142 ,0.098 ,0 ,2.967 ,0.139 ,0 ,0.396-0.23
0 ,1.286 ,1.459 ,1.717 ,0 ,10.397 ,0.38 ,0.007 ,-0.039 ,0.036 ,0 ,2.922 ,0.1 ,0 ,0.52-0.03
0 ,4.929 ,1.237 ,0.709 ,0 ,0 ,1.169 ,0.07 ,-0.051 ,0.073 ,0 ,2.82 ,0.07 ,0 ,0.5210.41
0 ,1.821 ,0.885 ,0.885 ,0 ,11.618 ,0.38 ,0.027 ,-0.044 ,0.041 ,0 ,2.983 ,0.085 ,1 ,0.5130.12
0 ,2.733 ,0.844 ,0.844 ,0 ,11.909 ,0.38 ,0.047 ,-0.055 ,0.053 ,0 ,2.943 ,0.082 ,1 ,0.5150.13
0 ,2.655 ,1.277 ,1.277 ,0 ,13.221 ,1.175 ,0.052 ,-0.017 ,0.026 ,0 ,2.951 ,0.098 ,1 ,0.520.23
0 ,1.772 ,0.865 ,0.865 ,0 ,11.618 ,0.38 ,-0.066 ,-0.014 ,0.149 ,0 ,3.078 ,0.098 ,0 ,0.651-0.03
0 ,2.679 ,0.822 ,0.822 ,0 ,11.909 ,0.38 ,-0.073 ,-0.044 ,0.134 ,0 ,2.945 ,0.099 ,0 ,0.6570.13
0 ,3.616 ,0.795 ,0.795 ,0 ,11.986 ,0.436 ,-0.046 ,-0.059 ,0.168 ,0 ,2.933 ,0.084 ,0 ,0.6570.48
0 ,2.558 ,0.673 ,0.673 ,0 ,16.96 ,0.38 ,-0.116 ,-0.163 ,0.136 ,0 ,4.141 ,0.09 ,0 ,0.6660.18
0 ,3.327 ,0.563 ,0.563 ,0 ,17.866 ,0.357 ,-0.059 ,-0.135 ,0.141 ,0 ,5.231 ,0.085 ,0 ,0.7240.36
0 ,1.744 ,1.501 ,1.741 ,0 ,14.109 ,0.38 ,0.028 ,0.033 ,0.006 ,0 ,3.315 ,0.096 ,0 ,0.872-0.43
0 ,1.564 ,2.002 ,1.549 ,0 ,15.486 ,1.829 ,-0.223 ,-0.533 ,0.518 ,0 ,2.714 ,0.093 ,0 ,0.3070.43
0 ,1.477 ,1.273 ,0.797 ,0 ,13.7 ,1.121 ,-0.107 ,-0.488 ,0.581 ,0 ,2.736 ,0.141 ,0 ,0.3410.47
0 ,1.321 ,1.53 ,0.896 ,0 ,13.159 ,0.905 ,-0.144 ,-0.367 ,0.48 ,0 ,2.063 ,0.096 ,0 ,0.2760.31
0 ,2.097 ,1.117 ,0.85 ,1.22 ,17.974 ,1.121 ,-0.17 ,-0.401 ,0.503 ,0 ,4.703 ,0.108 ,0 ,0.6320.28
0 ,0.555 ,0.889 ,0.889 ,0 ,10.31 ,0 ,-0.027 ,-0.1 ,0.095 ,0 ,1.968 ,0.094 ,0 ,0.389-0.05
