5.331 ,0 ,47.4 ,15 ,1.102 ,0 ,0 ,3 ,0 ,3 ,0 ,0 ,0 ,RB
4.607 ,0 ,47.1 ,2 ,1.11 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
5.814 ,0 ,34.5 ,4 ,1.136 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,RB
4.732 ,0 ,40 ,1 ,1.125 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.923 ,0 ,50 ,5 ,1.104 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,1 ,RB
4.414 ,0 ,29.4 ,1 ,1.147 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.982 ,0 ,50 ,6 ,1.109 ,0 ,0 ,3 ,0 ,0 ,2 ,1 ,0 ,RB
4.802 ,0 ,50 ,0 ,1.109 ,0 ,0 ,3 ,0 ,0 ,3 ,1 ,0 ,RB
5.164 ,0 ,23.1 ,4 ,1.138 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.826 ,0 ,25 ,0 ,1.163 ,0 ,0 ,1 ,0 ,0 ,3 ,3 ,0 ,RB
4.829 ,0 ,39.3 ,6 ,1.127 ,0 ,0 ,1 ,0 ,1 ,3 ,1 ,1 ,RB
5.439 ,0 ,23.5 ,12 ,1.155 ,0 ,0 ,2 ,0 ,0 ,4 ,4 ,0 ,RB
4.739 ,0 ,39.1 ,2 ,1.13 ,0 ,0 ,1 ,0 ,0 ,2 ,1 ,0 ,RB
3.975 ,0 ,32.3 ,0 ,1.141 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
3 ,0 ,20 ,0 ,1.174 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,RB
3.618 ,0 ,25 ,0 ,1.161 ,0 ,0 ,0 ,0 ,0 ,2 ,1 ,0 ,RB
4 ,0 ,25 ,0 ,1.156 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.444 ,0 ,29.6 ,2 ,1.146 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
3.879 ,0 ,29.6 ,1 ,1.146 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
3.95 ,0 ,31 ,1 ,1.143 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
5.391 ,0 ,26.7 ,12 ,1.139 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
3.973 ,0 ,32.7 ,1 ,1.14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
3.414 ,0 ,18.2 ,0 ,1.178 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,RB
4.334 ,0 ,26.3 ,2 ,1.153 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
3 ,0 ,28.6 ,0 ,1.149 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.17 ,0 ,30.8 ,2 ,1.144 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.414 ,0 ,33.3 ,2 ,1.139 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.236 ,0 ,34.6 ,2 ,1.136 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.475 ,0 ,32.4 ,6 ,1.14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.836 ,0 ,32.5 ,17 ,1.14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.476 ,0 ,30 ,2 ,1.146 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.235 ,0 ,28.6 ,1 ,1.149 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.412 ,0 ,33.9 ,8 ,1.137 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.243 ,0 ,31.3 ,4 ,1.143 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.237 ,0 ,31.8 ,4 ,1.142 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.412 ,0 ,30.6 ,8 ,1.144 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.544 ,0 ,30.4 ,6 ,1.145 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.399 ,0 ,32.3 ,8 ,1.138 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.706 ,0 ,30 ,2 ,1.146 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.67 ,0 ,33.3 ,7 ,1.139 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.644 ,0 ,33.3 ,6 ,1.139 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.644 ,0 ,33.3 ,6 ,1.138 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.343 ,0 ,33.3 ,4 ,1.139 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.588 ,0 ,32 ,5 ,1.141 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.17 ,0 ,40 ,0 ,1.133 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,RB
5.098 ,0 ,17.6 ,3 ,1.159 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,RB
4.372 ,0 ,38.5 ,0 ,1.128 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.17 ,0 ,27.3 ,1 ,1.151 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.235 ,0 ,28 ,2 ,1.15 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.752 ,0 ,31 ,10 ,1.143 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.618 ,0 ,33.3 ,6 ,1.139 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.562 ,0 ,10 ,0 ,1.175 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,RB
4.414 ,0 ,46.2 ,2 ,1.112 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,RB
4.732 ,0 ,42.9 ,4 ,1.119 ,0 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,RB
4.898 ,0 ,40.7 ,4 ,1.123 ,0 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,RB
4.782 ,0 ,43.5 ,2 ,1.117 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.869 ,0 ,40.9 ,6 ,1.123 ,0 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,RB
5.156 ,0 ,55.6 ,16 ,1.093 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,4 ,RB
5.072 ,0 ,40 ,10 ,1.125 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,2 ,RB
5.074 ,0 ,44.2 ,13 ,1.116 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,RB
5.072 ,0 ,43.8 ,12 ,1.117 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,2 ,RB
4.876 ,0 ,41.7 ,10 ,1.121 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,2 ,RB
4.842 ,0 ,41.7 ,4 ,1.121 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.982 ,0 ,53.3 ,8 ,1.097 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,2 ,RB
4.828 ,0 ,50 ,10 ,1.104 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,RB
5.12 ,0 ,36.8 ,18 ,1.131 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,3 ,RB
4.732 ,0 ,46.7 ,4 ,1.111 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.77 ,0 ,41.2 ,4 ,1.127 ,0 ,0 ,1 ,0 ,1 ,2 ,1 ,0 ,RB
4.923 ,0 ,43.8 ,7 ,1.117 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,RB
4.972 ,0 ,42.9 ,8 ,1.119 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,RB
4.845 ,0 ,40 ,8 ,1.125 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,RB
5.31 ,0 ,37.5 ,6 ,1.112 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,RB
4.963 ,0 ,52.4 ,4 ,1.099 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,RB
4.877 ,0 ,47.1 ,6 ,1.11 ,0 ,0 ,3 ,0 ,2 ,0 ,0 ,0 ,RB
4.963 ,0 ,50 ,2 ,1.108 ,0 ,0 ,3 ,0 ,0 ,4 ,1 ,0 ,RB
4.789 ,0 ,30.8 ,6 ,1.144 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.362 ,0 ,31.6 ,2 ,1.147 ,0 ,0 ,1 ,0 ,0 ,2 ,1 ,0 ,RB
5.164 ,0 ,26.7 ,9 ,1.155 ,0 ,0 ,1 ,0 ,0 ,3 ,1 ,0 ,RB
4.236 ,0 ,32.8 ,1 ,1.14 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.362 ,0 ,27.3 ,2 ,1.151 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.414 ,0 ,35.3 ,1 ,1.134 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4 ,0 ,25 ,0 ,1.156 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.412 ,0 ,32.8 ,6 ,1.14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.534 ,0 ,32.4 ,10 ,1.141 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.263 ,0 ,28.6 ,4 ,1.135 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.17 ,0 ,30 ,1 ,1.154 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,RB
4.65 ,0 ,31.3 ,5 ,1.145 ,0 ,0 ,0 ,0 ,0 ,3 ,1 ,0 ,RB
4.343 ,0 ,33.3 ,4 ,1.139 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.691 ,0 ,26.7 ,5 ,1.153 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.476 ,0 ,31.3 ,4 ,1.143 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.385 ,0 ,32.4 ,10 ,1.141 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.791 ,0 ,23.1 ,2 ,1.173 ,0 ,0 ,0 ,0 ,0 ,2 ,4 ,0 ,RB
4.303 ,0 ,34.8 ,1 ,1.135 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.499 ,0 ,46.7 ,0 ,1.107 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,RB
4.651 ,0 ,41.7 ,3 ,1.125 ,0 ,0 ,1 ,0 ,1 ,3 ,1 ,0 ,RB
4.692 ,0 ,40.7 ,3 ,1.126 ,0 ,0 ,1 ,0 ,1 ,3 ,1 ,0 ,RB
4.543 ,0 ,40.9 ,1 ,1.127 ,0 ,0 ,1 ,0 ,0 ,2 ,1 ,0 ,RB
4.562 ,0 ,42.9 ,4 ,1.119 ,0 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,RB
4.77 ,0 ,45 ,2 ,1.114 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
5.072 ,0 ,36.1 ,12 ,1.133 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,2 ,RB
4.844 ,0 ,50 ,9 ,1.104 ,0 ,0 ,2 ,0 ,2 ,0 ,0 ,1 ,RB
4.77 ,0 ,38.5 ,0 ,1.128 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.675 ,0 ,33.3 ,0 ,1.141 ,0 ,0 ,2 ,0 ,0 ,4 ,1 ,0 ,RB
4.645 ,0 ,45.7 ,12 ,1.107 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,RB
4.863 ,0 ,54.5 ,0 ,1.087 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,RB
4.481 ,0 ,33.3 ,1 ,1.139 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.414 ,0 ,38.5 ,1 ,1.128 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.303 ,0 ,33.3 ,2 ,1.139 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.875 ,0 ,35.3 ,6 ,1.135 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.414 ,0 ,30.8 ,3 ,1.144 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.882 ,0 ,41.2 ,4 ,1.127 ,0 ,0 ,1 ,0 ,0 ,4 ,1 ,0 ,RB
4.17 ,0 ,20 ,0 ,1.175 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,RB
4.414 ,0 ,27.3 ,3 ,1.166 ,0 ,0 ,1 ,0 ,0 ,2 ,2 ,0 ,RB
5.076 ,0 ,38.1 ,7 ,1.133 ,0 ,0 ,1 ,0 ,1 ,3 ,1 ,0 ,RB
4.655 ,0 ,25 ,3 ,1.164 ,0 ,0 ,0 ,0 ,0 ,3 ,2 ,0 ,RB
3.414 ,0 ,33.3 ,0 ,1.132 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,RB
4.303 ,0 ,21.4 ,2 ,1.164 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.303 ,0 ,23.1 ,1 ,1.156 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,RB
4.214 ,0 ,23.5 ,0 ,1.164 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,RB
3.732 ,0 ,20 ,1 ,1.172 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,RB
4.236 ,0 ,32.1 ,2 ,1.141 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4 ,0 ,22.2 ,0 ,1.171 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,RB
4.382 ,0 ,33.3 ,4 ,1.138 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.17 ,0 ,33.3 ,2 ,1.139 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.644 ,0 ,36.8 ,6 ,1.131 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.645 ,0 ,23.1 ,2 ,1.173 ,0 ,0 ,0 ,0 ,0 ,3 ,4 ,0 ,RB
4.645 ,0 ,34.1 ,23 ,1.137 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,RB
3 ,0 ,33.3 ,0 ,1.152 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,RB
4.362 ,0 ,33.3 ,3 ,1.144 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,RB
4.5 ,0 ,32 ,9 ,1.14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.593 ,0 ,42.1 ,1 ,1.125 ,0 ,0 ,1 ,0 ,1 ,3 ,1 ,0 ,RB
4.499 ,0 ,41.2 ,0 ,1.127 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,RB
4.607 ,0 ,38.9 ,2 ,1.132 ,0 ,0 ,1 ,0 ,2 ,2 ,1 ,0 ,RB
4.499 ,0 ,50 ,2 ,1.104 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.732 ,0 ,47.1 ,2 ,1.11 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
5.072 ,0 ,38.1 ,12 ,1.129 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,2 ,RB
5.075 ,0 ,36.4 ,14 ,1.132 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,2 ,RB
4.499 ,0 ,53.8 ,0 ,1.102 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,RB
4.414 ,0 ,30 ,0 ,1.149 ,0 ,0 ,1 ,0 ,0 ,2 ,1 ,0 ,RB
5.099 ,0 ,35.1 ,3 ,1.135 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.791 ,0 ,45 ,3 ,1.114 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,RB
4.842 ,0 ,54.5 ,0 ,1.094 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,RB
4.414 ,0 ,41.7 ,2 ,1.128 ,0 ,0 ,1 ,0 ,0 ,2 ,1 ,0 ,RB
4 ,0 ,29.4 ,0 ,1.151 ,0 ,0 ,1 ,0 ,0 ,2 ,1 ,0 ,RB
4.918 ,2 ,21.7 ,4 ,1.184 ,0 ,0 ,3 ,0 ,0 ,4 ,6 ,0 ,RB
4.983 ,0 ,23.1 ,8 ,1.16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.383 ,0 ,32.6 ,4 ,1.14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
3.956 ,0 ,31.9 ,0 ,1.141 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
3.802 ,0 ,22.2 ,0 ,1.166 ,0 ,0 ,0 ,0 ,0 ,2 ,1 ,0 ,RB
4.399 ,0 ,32.6 ,8 ,1.138 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.334 ,0 ,33.3 ,3 ,1.139 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,RB
4.414 ,0 ,44.4 ,4 ,1.116 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4 ,0 ,50 ,0 ,1.104 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.499 ,0 ,43.8 ,2 ,1.117 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,RB
4.783 ,0 ,38.9 ,2 ,1.132 ,0 ,0 ,1 ,0 ,2 ,2 ,1 ,0 ,RB
5.31 ,0 ,58.3 ,8 ,1.087 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,RB
4.977 ,0 ,32.4 ,9 ,1.14 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,RB
4.825 ,0 ,46.7 ,0 ,1.1 ,0 ,0 ,1 ,1 ,2 ,0 ,0 ,0 ,NRB
4.562 ,0 ,35.1 ,0 ,1.139 ,0 ,0 ,2 ,0 ,0 ,4 ,2 ,0 ,NRB
6.316 ,0 ,31.6 ,2 ,1.348 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,NRB
6.33 ,0 ,31.8 ,2 ,1.35 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,NRB
4 ,0 ,40 ,0 ,1.125 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,NRB
5.798 ,0 ,53.3 ,0 ,1.085 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,NRB
5.451 ,1 ,39.2 ,7 ,1.131 ,1 ,0 ,2 ,0 ,4 ,8 ,3 ,0 ,NRB
5.449 ,0 ,37.5 ,0 ,1.13 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,NRB
5.495 ,0 ,38.7 ,8 ,1.127 ,0 ,0 ,2 ,0 ,2 ,0 ,0 ,0 ,NRB
5.998 ,0 ,44.4 ,3 ,1.103 ,0 ,0 ,15 ,1 ,0 ,0 ,0 ,0 ,NRB
5.995 ,0 ,41.7 ,0 ,1.102 ,0 ,0 ,6 ,1 ,0 ,0 ,0 ,0 ,NRB
5.029 ,0 ,38.8 ,0 ,1.119 ,0 ,0 ,5 ,0 ,0 ,7 ,2 ,0 ,NRB
5.292 ,0 ,28.6 ,2 ,1.127 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,NRB
4.912 ,0 ,50 ,0 ,1.09 ,0 ,0 ,1 ,1 ,3 ,0 ,0 ,0 ,NRB
5.027 ,0 ,50 ,0 ,1.085 ,0 ,0 ,1 ,1 ,4 ,0 ,0 ,0 ,NRB
4.935 ,0 ,50 ,0 ,1.085 ,0 ,0 ,1 ,1 ,4 ,0 ,0 ,0 ,NRB
