J_Dz(e)   nHM   F04[C-N]   C%   nCp   nArNO2   nCRX3   SpPosA_B(p)   nCIR   TI2_L   nCrt   SpMax_B(m)   nArCOOR   V1
3.6458 ,0 ,0 ,37 ,3 ,0 ,0 ,1.259 ,0 ,3.684 ,0 ,3.39 ,0   RB
3.3225 ,0 ,0 ,31.3 ,3 ,0 ,0 ,1.206 ,0 ,1.521 ,0 ,3.375 ,0   RB
3.3939 ,0 ,0 ,28.6 ,2 ,0 ,0 ,1.138 ,0 ,2.052 ,0 ,3.344 ,0   RB
3.4039 ,0 ,0 ,27.8 ,1 ,0 ,0 ,1.119 ,0 ,2.999 ,0 ,3.349 ,0   RB
3.6943 ,0 ,0 ,33.3 ,1 ,0 ,0 ,1.164 ,0 ,2.195 ,0 ,3.39 ,0   RB
4.5881 ,0 ,0 ,30.8 ,6 ,0 ,0 ,1.169 ,0 ,3.598 ,0 ,3.503 ,0   RB
3.6985 ,0 ,0 ,30 ,0 ,0 ,0 ,1.116 ,0 ,3.132 ,0 ,3.431 ,0   RB
3.5866 ,0 ,0 ,31.8 ,2 ,0 ,0 ,1.164 ,0 ,6.131 ,0 ,3.393 ,0   RB
3.7942 ,0 ,0 ,32.5 ,4 ,0 ,0 ,1.184 ,0 ,9.594 ,0 ,3.393 ,0   RB
3.8122 ,0 ,0 ,33.3 ,1 ,0 ,0 ,1.179 ,0 ,1.521 ,0 ,3.511 ,0   RB
4.0061 ,0 ,0 ,33.3 ,1 ,0 ,0 ,1.189 ,0 ,1.776 ,0 ,3.523 ,0   RB
3.9071 ,0 ,0 ,31.6 ,2 ,0 ,0 ,1.149 ,0 ,2.732 ,0 ,3.525 ,0   RB
3.9619 ,0 ,0 ,34.3 ,2 ,0 ,0 ,1.184 ,0 ,6.086 ,0 ,3.535 ,0   RB
3.7287 ,2 ,0 ,25 ,1 ,0 ,0 ,1.19 ,0 ,1.521 ,0 ,3.976 ,0   RB
3.3847 ,0 ,1 ,30.8 ,1 ,0 ,0 ,1.187 ,0 ,6.77 ,0 ,3.47 ,0   RB
3.8787 ,0 ,0 ,25 ,0 ,0 ,0 ,1.078 ,0 ,2.428 ,0 ,3.483 ,0   RB
3.6206 ,0 ,0 ,28.6 ,0 ,0 ,0 ,1.095 ,0 ,1.542 ,0 ,3.427 ,0   RB
3.3376 ,0 ,0 ,33.3 ,0 ,0 ,0 ,1.187 ,0 ,2.052 ,0 ,3.423 ,0   RB
3.5794 ,0 ,1 ,30.6 ,1 ,0 ,0 ,1.18 ,0 ,8.266 ,0 ,3.473 ,0   RB
3.9016 ,0 ,0 ,29.6 ,3 ,0 ,0 ,1.146 ,0 ,3.341 ,0 ,3.389 ,0   RB
3.0034 ,0 ,0 ,42.1 ,1 ,0 ,0 ,1.256 ,1 ,1.487 ,0 ,3.639 ,0   RB
2.9443 ,0 ,0 ,42.1 ,1 ,0 ,0 ,1.242 ,1 ,1.544 ,0 ,3.635 ,0   RB
2.7023 ,0 ,0 ,42.9 ,1 ,0 ,0 ,1.241 ,1 ,2.905 ,0 ,3.573 ,0   RB
3.1116 ,0 ,0 ,46.7 ,0 ,0 ,0 ,1.253 ,1 ,1.544 ,0 ,3.662 ,0   RB
3.3599 ,0 ,0 ,42.1 ,0 ,0 ,0 ,1.216 ,1 ,1.568 ,0 ,3.743 ,0   RB
3.2457 ,0 ,0 ,44.4 ,1 ,0 ,0 ,1.248 ,1 ,1.563 ,0 ,3.73 ,0   RB
3.3983 ,0 ,0 ,41.7 ,0 ,0 ,0 ,1.202 ,1 ,2.147 ,0 ,3.793 ,2   RB
3.2253 ,0 ,0 ,41.7 ,0 ,0 ,0 ,1.202 ,1 ,2.465 ,0 ,3.764 ,2   RB
2.7377 ,0 ,0 ,50 ,0 ,0 ,0 ,1.211 ,3 ,1.75 ,0 ,3.906 ,2   RB
2.1244 ,0 ,0 ,50 ,0 ,0 ,0 ,1.28 ,2 ,3.928 ,0 ,3.681 ,1   RB
3.1445 ,0 ,0 ,43.8 ,0 ,0 ,0 ,1.207 ,1 ,1.74 ,0 ,3.712 ,0   RB
3.4571 ,1 ,0 ,35.3 ,0 ,0 ,0 ,1.219 ,1 ,1.833 ,0 ,4.735 ,0   RB
2.5385 ,0 ,0 ,38.5 ,3 ,0 ,0 ,1.274 ,1 ,1.74 ,0 ,3.521 ,0   RB
2.18 ,0 ,0 ,31.6 ,0 ,0 ,0 ,1.149 ,1 ,0.975 ,0 ,3.159 ,0   RB
2.5866 ,0 ,0 ,33.3 ,2 ,0 ,0 ,1.189 ,1 ,2.209 ,1 ,3.434 ,0   RB
2.1747 ,1 ,0 ,47.4 ,0 ,0 ,0 ,1.3 ,3 ,2.694 ,0 ,4.44 ,0   RB
3.0422 ,0 ,0 ,47.1 ,1 ,0 ,0 ,1.299 ,1 ,1.544 ,0 ,3.651 ,0   RB
2.4328 ,0 ,0 ,34.5 ,3 ,0 ,0 ,1.223 ,3 ,0.811 ,1 ,3.693 ,0   RB
2.9426 ,0 ,0 ,40 ,0 ,0 ,0 ,1.208 ,1 ,1.138 ,0 ,3.603 ,0   RB
2.7291 ,0 ,0 ,50 ,0 ,0 ,0 ,1.266 ,3 ,1.057 ,0 ,3.783 ,1   RB
2.3717 ,0 ,0 ,29.4 ,1 ,0 ,0 ,1.141 ,1 ,1.496 ,0 ,3.238 ,0   RB
2.8025 ,0 ,2 ,50 ,0 ,0 ,0 ,1.261 ,3 ,1.027 ,0 ,3.853 ,0   RB
3.0226 ,0 ,1 ,50 ,0 ,0 ,0 ,1.359 ,3 ,0.95 ,0 ,3.868 ,0   RB
3.2947 ,1 ,0 ,23.1 ,0 ,0 ,0 ,1.188 ,1 ,0.939 ,0 ,4.681 ,0   RB
2.731 ,0 ,6 ,25 ,3 ,0 ,0 ,1.12 ,1 ,1.916 ,0 ,3.396 ,0   RB
2.9046 ,1 ,1 ,39.3 ,2 ,0 ,0 ,1.227 ,1 ,3.31 ,0 ,3.74 ,1   RB
2.3629 ,2 ,2 ,23.5 ,0 ,0 ,0 ,1.154 ,2 ,5.533 ,0 ,4.61 ,0   RB
2.6454 ,0 ,2 ,39.1 ,0 ,0 ,0 ,1.218 ,1 ,2.815 ,0 ,3.585 ,0   RB
2.8897 ,0 ,0 ,32.3 ,2 ,0 ,0 ,1.209 ,0 ,8.122 ,0 ,2.994 ,0   RB
1.8227 ,0 ,0 ,20 ,0 ,0 ,0 ,1.126 ,0 ,1.333 ,0 ,2.642 ,0   RB
2.3911 ,0 ,0 ,25 ,2 ,0 ,0 ,1.129 ,0 ,2.094 ,0 ,2.848 ,0   RB
2.5101 ,0 ,0 ,25 ,2 ,0 ,0 ,1.118 ,0 ,1 ,0 ,2.97 ,0   RB
3.1402 ,0 ,0 ,29.6 ,3 ,0 ,0 ,1.16 ,0 ,2.602 ,0 ,3.096 ,0   RB
2.6274 ,0 ,0 ,29.6 ,2 ,0 ,0 ,1.161 ,0 ,3.685 ,0 ,2.936 ,0   RB
2.7989 ,0 ,0 ,31 ,2 ,0 ,0 ,1.18 ,0 ,5.698 ,0 ,2.976 ,0   RB
3.7046 ,1 ,0 ,26.7 ,8 ,0 ,0 ,1.532 ,0 ,1.69 ,0 ,5.127 ,0   RB
3.0163 ,0 ,0 ,32.7 ,2 ,0 ,0 ,1.202 ,0 ,7.718 ,0 ,3.129 ,0   RB
2.1848 ,0 ,0 ,18.2 ,2 ,0 ,0 ,0.999 ,0 ,1.707 ,0 ,2.79 ,0   RB
3.1387 ,0 ,0 ,26.3 ,2 ,0 ,0 ,1.099 ,0 ,2.195 ,0 ,3.114 ,0   RB
2.311 ,0 ,0 ,28.6 ,1 ,0 ,0 ,1.177 ,0 ,1.333 ,0 ,2.991 ,0   RB
2.8963 ,0 ,0 ,30.8 ,2 ,0 ,0 ,1.196 ,0 ,1.542 ,0 ,3.18 ,0   RB
3.4137 ,0 ,0 ,33.3 ,2 ,0 ,0 ,1.209 ,0 ,2.133 ,0 ,3.426 ,0   RB
3.1869 ,0 ,0 ,34.6 ,1 ,0 ,0 ,1.212 ,0 ,8.066 ,0 ,3.33 ,0   RB
3.5408 ,0 ,0 ,32.4 ,2 ,0 ,0 ,1.181 ,0 ,9.847 ,0 ,3.474 ,0   RB
5.6969 ,0 ,0 ,32.5 ,6 ,0 ,0 ,1.178 ,0 ,4.685 ,0 ,3.526 ,0   RB
3.7418 ,0 ,0 ,30 ,3 ,0 ,0 ,1.153 ,0 ,2.34 ,0 ,3.389 ,0   RB
3.3919 ,0 ,0 ,28.6 ,2 ,0 ,0 ,1.124 ,0 ,3.449 ,0 ,3.35 ,0   RB
3.4435 ,0 ,0 ,33.9 ,2 ,0 ,0 ,1.208 ,0 ,17.114 ,0 ,3.395 ,0   RB
3.0402 ,0 ,0 ,31.3 ,0 ,0 ,0 ,1.139 ,0 ,5.475 ,0 ,3.337 ,0   RB
3.0152 ,0 ,0 ,31.8 ,0 ,0 ,0 ,1.158 ,0 ,7.174 ,0 ,3.335 ,0   RB
3.7308 ,0 ,0 ,30.6 ,2 ,0 ,0 ,1.146 ,0 ,10.723 ,0 ,3.397 ,0   RB
3.9936 ,0 ,0 ,30.4 ,2 ,0 ,0 ,1.142 ,0 ,3.207 ,0 ,3.486 ,0   RB
3.455 ,1 ,0 ,32.3 ,2 ,0 ,0 ,1.202 ,0 ,12.745 ,0 ,3.645 ,0   RB
4.2802 ,0 ,0 ,30 ,2 ,0 ,0 ,1.13 ,0 ,2.691 ,0 ,3.586 ,0   RB
4.0218 ,0 ,0 ,33.3 ,3 ,0 ,0 ,1.203 ,0 ,3.769 ,0 ,3.53 ,0   RB
3.7043 ,0 ,0 ,33.3 ,2 ,0 ,0 ,1.197 ,0 ,3.237 ,0 ,3.525 ,0   RB
3.122 ,0 ,0 ,33.3 ,2 ,0 ,0 ,1.21 ,0 ,9.52 ,0 ,3.525 ,0   RB
3.9399 ,0 ,0 ,33.3 ,0 ,0 ,0 ,1.108 ,0 ,2.682 ,0 ,3.519 ,0   RB
4.0275 ,0 ,0 ,32 ,3 ,0 ,0 ,1.174 ,0 ,3.114 ,0 ,3.48 ,0   RB
3.3821 ,0 ,0 ,40 ,1 ,0 ,0 ,1.332 ,0 ,1.542 ,0 ,3.452 ,0   RB
3.8431 ,1 ,0 ,17.6 ,0 ,0 ,0 ,1.131 ,0 ,2.472 ,0 ,4.692 ,0   RB
3.4629 ,0 ,0 ,38.5 ,2 ,0 ,0 ,1.288 ,0 ,3.412 ,0 ,3.363 ,0   RB
2.2197 ,0 ,0 ,27.3 ,1 ,0 ,0 ,1.018 ,1 ,1.542 ,0 ,3.325 ,0   RB
3.0785 ,0 ,0 ,28 ,2 ,0 ,0 ,1.137 ,0 ,3.449 ,0 ,3.112 ,0   RB
3.995 ,0 ,0 ,31 ,4 ,0 ,0 ,1.149 ,0 ,8.486 ,0 ,3.451 ,0   RB
4.7233 ,0 ,0 ,33.3 ,2 ,0 ,0 ,1.163 ,0 ,2.612 ,0 ,3.493 ,0   RB
4.1592 ,1 ,0 ,10 ,0 ,0 ,0 ,1.152 ,0 ,1.521 ,0 ,4.307 ,0   RB
3.135 ,0 ,0 ,46.2 ,0 ,0 ,0 ,1.264 ,1 ,0.975 ,0 ,3.566 ,0   RB
3.3319 ,0 ,0 ,42.9 ,0 ,0 ,0 ,1.219 ,1 ,0.854 ,0 ,3.67 ,0   RB
3.1976 ,0 ,0 ,40.7 ,0 ,0 ,0 ,1.248 ,1 ,2 ,0 ,3.729 ,0   RB
2.9304 ,0 ,0 ,43.5 ,2 ,0 ,0 ,1.28 ,1 ,1.951 ,0 ,3.671 ,0   RB
3.2685 ,0 ,0 ,40.9 ,1 ,0 ,0 ,1.22 ,1 ,1.945 ,0 ,3.743 ,0   RB
2.4524 ,0 ,0 ,55.6 ,0 ,0 ,0 ,1.225 ,6 ,1.508 ,0 ,3.986 ,4   RB
3.2754 ,0 ,0 ,40 ,2 ,0 ,0 ,1.21 ,1 ,2.707 ,0 ,3.793 ,2   RB
2.2282 ,0 ,0 ,44.2 ,1 ,0 ,0 ,1.243 ,2 ,4.684 ,0 ,3.798 ,2   RB
3.1939 ,0 ,0 ,43.8 ,0 ,0 ,0 ,1.235 ,1 ,3.342 ,0 ,3.795 ,2   RB
3.0864 ,0 ,0 ,41.7 ,0 ,0 ,0 ,1.203 ,1 ,2.573 ,0 ,3.755 ,2   RB
2.9844 ,0 ,0 ,41.7 ,2 ,0 ,0 ,1.238 ,1 ,2.113 ,0 ,3.718 ,0   RB
2.8539 ,0 ,0 ,53.3 ,0 ,0 ,0 ,1.249 ,3 ,1.027 ,0 ,3.866 ,2   RB
2.2467 ,0 ,0 ,50 ,0 ,0 ,0 ,1.248 ,2 ,4.401 ,0 ,3.715 ,0   RB
3.2785 ,0 ,0 ,36.8 ,3 ,0 ,0 ,1.195 ,1 ,3.368 ,0 ,3.852 ,3   RB
3.0836 ,0 ,0 ,46.7 ,0 ,0 ,0 ,1.235 ,1 ,1.659 ,0 ,3.663 ,0   RB
3.1187 ,0 ,1 ,41.2 ,0 ,0 ,0 ,1.219 ,1 ,1.74 ,0 ,3.707 ,0   RB
3.3133 ,0 ,0 ,43.8 ,0 ,0 ,0 ,1.207 ,1 ,1.563 ,0 ,3.741 ,0   RB
3.3935 ,0 ,0 ,42.9 ,1 ,0 ,0 ,1.211 ,1 ,2.228 ,0 ,3.761 ,0   RB
2.7876 ,0 ,0 ,40 ,1 ,0 ,0 ,1.217 ,1 ,3.549 ,0 ,3.718 ,0   RB
3.4619 ,1 ,0 ,37.5 ,0 ,0 ,0 ,1.246 ,1 ,1.726 ,0 ,4.734 ,0   RB
2.736 ,0 ,0 ,52.4 ,0 ,0 ,0 ,1.296 ,3 ,1.762 ,0 ,3.881 ,0   RB
2.6955 ,0 ,0 ,47.1 ,0 ,0 ,0 ,1.243 ,3 ,1.496 ,0 ,3.775 ,0   RB
2.8471 ,0 ,1 ,50 ,0 ,0 ,0 ,1.277 ,3 ,1.762 ,0 ,3.899 ,0   RB
2.8739 ,0 ,0 ,30.8 ,3 ,0 ,0 ,1.149 ,1 ,2.257 ,0 ,3.477 ,0   RB
2.3925 ,0 ,0 ,31.6 ,0 ,0 ,0 ,1.177 ,1 ,1.017 ,0 ,3.355 ,0   RB
3.0492 ,0 ,1 ,26.7 ,2 ,0 ,0 ,1.083 ,1 ,2.081 ,0 ,3.551 ,0   RB
1.599 ,0 ,0 ,32.8 ,1 ,0 ,0 ,1.189 ,1 ,8.475 ,0 ,3.322 ,0   RB
3.0285 ,0 ,0 ,27.3 ,3 ,0 ,0 ,1.123 ,0 ,2.524 ,0 ,3.076 ,0   RB
3.7375 ,0 ,0 ,35.3 ,3 ,0 ,0 ,1.258 ,0 ,2.133 ,0 ,3.467 ,0   RB
3.2163 ,0 ,0 ,25 ,1 ,0 ,0 ,1.076 ,0 ,1 ,0 ,3.304 ,0   RB
3.402 ,0 ,0 ,32.8 ,2 ,0 ,0 ,1.193 ,0 ,15.507 ,0 ,3.405 ,0   RB
4.002 ,0 ,0 ,32.4 ,4 ,0 ,0 ,1.18 ,0 ,8.016 ,0 ,3.408 ,0   RB
3.1913 ,1 ,0 ,28.6 ,0 ,0 ,0 ,1.159 ,0 ,4.143 ,0 ,3.643 ,0   RB
3.4143 ,0 ,0 ,30 ,0 ,0 ,0 ,1.174 ,0 ,1.542 ,0 ,3.379 ,0   RB
4.0313 ,0 ,1 ,31.3 ,3 ,0 ,0 ,1.184 ,0 ,3.936 ,0 ,3.527 ,0   RB
3.9399 ,0 ,0 ,33.3 ,0 ,0 ,0 ,1.108 ,0 ,2.682 ,0 ,3.519 ,0   RB
3.9139 ,0 ,0 ,26.7 ,0 ,0 ,0 ,1.066 ,0 ,2.428 ,0 ,3.49 ,0   RB
3.72 ,0 ,0 ,31.3 ,1 ,0 ,0 ,1.156 ,0 ,2.34 ,0 ,3.458 ,0   RB
3.9908 ,0 ,0 ,32.4 ,0 ,0 ,0 ,1.135 ,0 ,6.884 ,0 ,3.432 ,0   RB
4.5316 ,0 ,2 ,23.1 ,2 ,0 ,0 ,1.117 ,0 ,2.395 ,0 ,3.467 ,0   RB
3.3317 ,0 ,0 ,34.8 ,3 ,0 ,0 ,1.236 ,0 ,3.193 ,0 ,3.349 ,0   RB
2.8945 ,1 ,0 ,46.7 ,1 ,0 ,0 ,1.323 ,1 ,1.481 ,0 ,3.692 ,0   RB
2.6738 ,0 ,2 ,41.7 ,1 ,0 ,0 ,1.256 ,1 ,3.267 ,0 ,3.611 ,0   RB
2.7215 ,0 ,2 ,40.7 ,2 ,0 ,0 ,1.259 ,1 ,3.356 ,0 ,3.659 ,0   RB
2.5935 ,0 ,2 ,40.9 ,1 ,0 ,0 ,1.253 ,1 ,2.905 ,0 ,3.567 ,0   RB
3.2113 ,0 ,0 ,42.9 ,0 ,0 ,0 ,1.209 ,1 ,1.14 ,0 ,3.646 ,0   RB
3.031 ,0 ,0 ,45 ,2 ,0 ,0 ,1.294 ,1 ,1.74 ,0 ,3.695 ,0   RB
2.4853 ,0 ,0 ,36.1 ,4 ,0 ,0 ,1.22 ,1 ,7.668 ,0 ,3.794 ,2   RB
2.3785 ,0 ,0 ,50 ,0 ,0 ,0 ,1.266 ,2 ,3.405 ,0 ,3.736 ,1   RB
2.6687 ,0 ,0 ,38.5 ,3 ,0 ,0 ,1.264 ,1 ,1.74 ,0 ,3.533 ,0   RB
1.7703 ,0 ,2 ,33.3 ,0 ,0 ,0 ,1.185 ,2 ,2.829 ,0 ,3.269 ,0   RB
1.7575 ,1 ,0 ,45.7 ,0 ,0 ,0 ,1.297 ,3 ,3.604 ,0 ,3.957 ,0   RB
2.4397 ,1 ,0 ,54.5 ,0 ,0 ,0 ,1.381 ,2 ,2.241 ,0 ,6.879 ,0   RB
2.7716 ,0 ,0 ,33.3 ,0 ,0 ,0 ,1.127 ,1 ,0.964 ,0 ,3.454 ,0   RB
3.0463 ,0 ,0 ,38.5 ,1 ,0 ,0 ,1.241 ,1 ,1.496 ,0 ,3.637 ,0   RB
2.6696 ,0 ,0 ,33.3 ,0 ,0 ,0 ,1.166 ,1 ,0.956 ,0 ,3.416 ,0   RB
2.757 ,0 ,0 ,35.3 ,1 ,0 ,0 ,1.19 ,1 ,1.585 ,1 ,3.588 ,0   RB
2.9065 ,0 ,0 ,30.8 ,1 ,0 ,0 ,1.119 ,1 ,1.101 ,0 ,3.512 ,0   RB
3.3902 ,0 ,0 ,41.2 ,0 ,0 ,0 ,1.179 ,1 ,2.011 ,0 ,3.785 ,0   RB
3.1898 ,0 ,0 ,20 ,1 ,0 ,0 ,1.032 ,0 ,1.542 ,0 ,3.326 ,0   RB
2.9195 ,0 ,0 ,27.3 ,0 ,0 ,0 ,1.127 ,1 ,1.101 ,0 ,3.556 ,0   RB
3.5506 ,0 ,1 ,38.1 ,2 ,0 ,0 ,1.204 ,1 ,1.244 ,0 ,3.821 ,0   RB
3.6465 ,0 ,2 ,25 ,0 ,0 ,0 ,1.1 ,0 ,2.989 ,0 ,3.445 ,0   RB
2.4441 ,1 ,0 ,33.3 ,1 ,0 ,0 ,1.291 ,0 ,1.707 ,0 ,3.567 ,0   RB
3.0634 ,0 ,0 ,21.4 ,2 ,0 ,0 ,0.995 ,0 ,1.745 ,0 ,3.102 ,0   RB
3.0468 ,1 ,0 ,23.1 ,2 ,0 ,0 ,1.09 ,0 ,1.745 ,0 ,3.579 ,0   RB
2.9483 ,0 ,0 ,23.5 ,1 ,0 ,0 ,1.127 ,0 ,2.052 ,0 ,3.077 ,0   RB
2.6724 ,0 ,0 ,20 ,1 ,0 ,0 ,1.024 ,0 ,2.488 ,0 ,2.938 ,0   RB
2.9854 ,0 ,0 ,32.1 ,2 ,0 ,0 ,1.193 ,0 ,8.008 ,0 ,3.329 ,0   RB
3.078 ,0 ,0 ,22.2 ,1 ,0 ,0 ,1.113 ,0 ,1 ,0 ,3.281 ,0   RB
3.2243 ,0 ,0 ,33.3 ,2 ,0 ,0 ,1.203 ,0 ,9.36 ,0 ,3.366 ,0   RB
3.5122 ,0 ,0 ,33.3 ,0 ,0 ,0 ,1.147 ,0 ,1.542 ,0 ,3.396 ,0   RB
3.9848 ,0 ,0 ,36.8 ,1 ,0 ,0 ,1.223 ,0 ,2.732 ,0 ,3.529 ,0   RB
3.6462 ,0 ,4 ,23.1 ,0 ,0 ,0 ,1.104 ,0 ,4.049 ,0 ,3.432 ,0   RB
0.8039 ,0 ,0 ,34.1 ,3 ,0 ,0 ,1.173 ,6 ,11.072 ,0 ,3.58 ,0   RB
2.5124 ,0 ,0 ,33.3 ,1 ,0 ,0 ,1.303 ,0 ,1.333 ,0 ,3.201 ,0   RB
3.6459 ,0 ,0 ,33.3 ,1 ,0 ,0 ,1.205 ,0 ,2.524 ,0 ,3.441 ,0   RB
4.1188 ,1 ,0 ,32 ,3 ,0 ,0 ,1.211 ,0 ,10.634 ,0 ,3.939 ,0   RB
2.8754 ,0 ,1 ,42.1 ,1 ,0 ,0 ,1.264 ,1 ,2.298 ,0 ,3.599 ,0   RB
2.8728 ,0 ,2 ,41.2 ,1 ,0 ,0 ,1.257 ,1 ,1.481 ,0 ,3.554 ,0   RB
3.1199 ,0 ,1 ,38.9 ,0 ,0 ,0 ,1.227 ,1 ,1.544 ,0 ,3.643 ,0   RB
3.0314 ,0 ,0 ,50 ,0 ,0 ,0 ,1.291 ,1 ,1.481 ,0 ,3.592 ,0   RB
3.015 ,0 ,0 ,47.1 ,1 ,0 ,0 ,1.286 ,1 ,1.659 ,0 ,3.652 ,0   RB
2.9677 ,0 ,0 ,38.1 ,2 ,0 ,0 ,1.206 ,1 ,4.023 ,0 ,3.794 ,2   RB
2.9203 ,0 ,0 ,36.4 ,4 ,0 ,0 ,1.21 ,1 ,5.828 ,0 ,3.795 ,2   RB
3.0645 ,0 ,2 ,53.8 ,0 ,0 ,0 ,1.337 ,1 ,1.481 ,0 ,3.636 ,0   RB
2.1543 ,0 ,1 ,30 ,0 ,0 ,0 ,1.165 ,1 ,0.975 ,0 ,3.143 ,0   RB
2.2523 ,0 ,0 ,35.1 ,2 ,0 ,0 ,1.209 ,1 ,3.879 ,1 ,3.429 ,0   RB
2.9639 ,0 ,0 ,45 ,0 ,0 ,0 ,1.29 ,1 ,1.917 ,0 ,3.661 ,0   RB
2.4571 ,0 ,0 ,54.5 ,0 ,0 ,0 ,1.336 ,2 ,2.113 ,0 ,3.711 ,0   RB
2.8688 ,0 ,0 ,41.7 ,0 ,0 ,0 ,1.25 ,1 ,0.975 ,0 ,3.523 ,0   RB
2.1142 ,0 ,0 ,29.4 ,0 ,0 ,0 ,1.138 ,1 ,0.667 ,0 ,3.033 ,0   RB
2.3933 ,0 ,6 ,21.7 ,0 ,0 ,0 ,1.136 ,3 ,1.651 ,0 ,3.535 ,0   RB
4.2631 ,0 ,0 ,23.1 ,2 ,0 ,0 ,1.011 ,0 ,2.666 ,0 ,3.397 ,0   RB
3.2291 ,0 ,0 ,32.6 ,2 ,0 ,0 ,1.199 ,0 ,11.382 ,0 ,3.366 ,0   RB
2.8079 ,0 ,0 ,31.9 ,2 ,0 ,0 ,1.208 ,0 ,6.102 ,0 ,2.976 ,0   RB
2.7308 ,0 ,0 ,22.2 ,2 ,0 ,0 ,1.058 ,0 ,2.885 ,0 ,2.955 ,0   RB
3.3815 ,1 ,0 ,32.6 ,2 ,0 ,0 ,1.206 ,0 ,17.537 ,0 ,3.646 ,0   RB
3.6944 ,0 ,0 ,33.3 ,1 ,0 ,0 ,1.178 ,0 ,2.195 ,0 ,3.421 ,0   RB
3.2075 ,0 ,0 ,44.4 ,0 ,0 ,0 ,1.183 ,1 ,1.101 ,0 ,3.658 ,0   RB
3 ,0 ,0 ,50 ,0 ,0 ,0 ,1.316 ,1 ,0.667 ,0 ,3.452 ,0   RB
3.0778 ,0 ,0 ,43.8 ,0 ,0 ,0 ,1.253 ,1 ,1.481 ,0 ,3.573 ,0   RB
3.2726 ,0 ,2 ,38.9 ,0 ,0 ,0 ,1.23 ,1 ,1.358 ,0 ,3.666 ,0   RB
2.3715 ,0 ,0 ,58.3 ,0 ,0 ,0 ,1.312 ,6 ,1.262 ,0 ,3.942 ,0   RB
1.9452 ,0 ,0 ,32.4 ,1 ,0 ,0 ,1.166 ,1 ,10.593 ,0 ,3.497 ,0   RB
3.1934 ,3 ,0 ,46.7 ,1 ,0 ,0 ,1.359 ,1 ,1.476 ,0 ,4.054 ,0   NRB
1.8929 ,0 ,6 ,35.1 ,0 ,0 ,0 ,1.209 ,2 ,4.13 ,0 ,3.489 ,0   NRB
