4.393 ,3.6458 ,0 ,1 ,0 ,2.487 ,0 ,0 ,0 ,2.303 ,0 ,RB
4.562 ,3.3225 ,0 ,1 ,0 ,0.259 ,0 ,0 ,0 ,2.667 ,0 ,RB
4.214 ,3.3939 ,0 ,2 ,0 ,-0.211 ,0 ,0 ,0 ,2.944 ,0 ,RB
4.233 ,3.4039 ,0 ,3 ,0 ,-0.262 ,0 ,0 ,0 ,2.833 ,0 ,RB
4.334 ,3.6943 ,0 ,2 ,0 ,-0.241 ,0 ,0 ,0 ,2.952 ,0 ,RB
5.392 ,4.5881 ,0 ,3 ,0 ,-0.209 ,0 ,0 ,0 ,2.461 ,0 ,RB
4.446 ,3.6985 ,0 ,4 ,0 ,-0.796 ,0 ,0 ,0 ,3.133 ,0 ,RB
4.411 ,3.5866 ,0 ,4 ,0 ,-0.328 ,0 ,0 ,0 ,2.407 ,0 ,RB
4.527 ,3.7942 ,0 ,4 ,0 ,-0.117 ,0 ,0 ,0 ,2.086 ,0 ,RB
4.562 ,3.8122 ,0 ,2 ,0 ,-0.759 ,0 ,0 ,0 ,3.556 ,0 ,RB
4.629 ,4.0061 ,0 ,2 ,0 ,0.086 ,0 ,0 ,0 ,2.976 ,0 ,RB
4.644 ,3.9071 ,0 ,3 ,0 ,-0.104 ,0 ,0 ,0 ,3.093 ,0 ,RB
4.646 ,3.9619 ,0 ,5 ,0 ,-0.189 ,0 ,0 ,0 ,2.775 ,0 ,RB
4.562 ,3.7287 ,0 ,2 ,0 ,-1.21 ,0 ,0 ,0 ,4.037 ,2 ,RB
5.206 ,3.3847 ,0 ,2 ,1 ,-0.947 ,0 ,0 ,0 ,2.167 ,0 ,RB
4.691 ,3.8787 ,0 ,4 ,1 ,-2.498 ,0 ,0 ,0 ,4.019 ,0 ,RB
4.17 ,3.6206 ,0 ,3 ,0 ,-1.426 ,0 ,0 ,0 ,4.733 ,0 ,RB
4.214 ,3.3376 ,0 ,2 ,1 ,-1.072 ,0 ,0 ,0 ,4.111 ,0 ,RB
5.206 ,3.5794 ,0 ,3 ,3 ,-0.919 ,0 ,0 ,0 ,2.306 ,0 ,RB
5.175 ,3.9016 ,0 ,3 ,0 ,-0.239 ,0 ,0 ,0 ,2.538 ,0 ,RB
4.642 ,3.0034 ,2 ,1 ,0 ,0 ,1 ,0 ,0 ,2.315 ,0 ,RB
4.607 ,2.9443 ,2 ,1 ,0 ,0 ,1 ,0 ,0 ,2.315 ,0 ,RB
4.543 ,2.7023 ,1 ,2 ,0 ,-0.242 ,1 ,0 ,0 ,2.485 ,0 ,RB
4.607 ,3.1116 ,2 ,2 ,0 ,0 ,1 ,0 ,0 ,2.926 ,0 ,RB
4.863 ,3.3599 ,3 ,3 ,0 ,0 ,1 ,0 ,0 ,2.864 ,0 ,RB
4.923 ,3.2457 ,2 ,2 ,0 ,-0.863 ,1 ,0 ,0 ,2.8 ,0 ,RB
5.068 ,3.3983 ,2 ,4 ,0 ,-1.1 ,1 ,0 ,0 ,2.833 ,0 ,RB
4.914 ,3.2253 ,2 ,4 ,0 ,-0.952 ,1 ,0 ,0 ,2.833 ,0 ,RB
5.047 ,2.7377 ,3 ,5 ,0 ,-2.685 ,3 ,0 ,0 ,3.321 ,0 ,RB
4.793 ,2.1244 ,2 ,2 ,0 ,-0.288 ,2 ,0 ,0 ,2.313 ,0 ,RB
4.77 ,3.1445 ,2 ,3 ,0 ,-0.986 ,1 ,0 ,0 ,3.2 ,0 ,RB
5.313 ,3.4571 ,2 ,4 ,0 ,0 ,1 ,0 ,0 ,3.477 ,0 ,RB
4.77 ,2.5385 ,0 ,0 ,0 ,3.12 ,1 ,0 ,0 ,1.767 ,0 ,RB
4.414 ,2.18 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,2.119 ,0 ,RB
4.821 ,2.5866 ,0 ,2 ,0 ,-0.135 ,1 ,0 ,1 ,2.258 ,0 ,RB
5.331 ,2.1747 ,3 ,4 ,0 ,0 ,3 ,0 ,0 ,2.318 ,0 ,RB
4.607 ,3.0422 ,2 ,1 ,0 ,0 ,1 ,0 ,0 ,2.481 ,0 ,RB
5.814 ,2.4328 ,0 ,1 ,0 ,0 ,3 ,0 ,1 ,1.97 ,0 ,RB
4.732 ,2.9426 ,0 ,2 ,0 ,0.417 ,1 ,0 ,0 ,3.056 ,0 ,RB
4.923 ,2.7291 ,2 ,2 ,0 ,-0.199 ,3 ,0 ,0 ,2.5 ,0 ,RB
4.414 ,2.3717 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,2.405 ,0 ,RB
4.982 ,2.8025 ,2 ,2 ,2 ,-0.601 ,3 ,0 ,0 ,2.833 ,0 ,RB
4.802 ,3.0226 ,2 ,0 ,2 ,0 ,3 ,0 ,0 ,1.981 ,0 ,RB
5.164 ,3.2947 ,0 ,3 ,0 ,0 ,1 ,0 ,0 ,3.274 ,0 ,RB
4.826 ,2.731 ,0 ,3 ,9 ,0 ,1 ,0 ,0 ,2.5 ,0 ,RB
4.829 ,2.9046 ,2 ,3 ,2 ,-0.664 ,1 ,0 ,0 ,2.736 ,1 ,RB
5.439 ,2.3629 ,0 ,11 ,7 ,-0.945 ,2 ,0 ,0 ,3.182 ,0 ,RB
4.739 ,2.6454 ,1 ,2 ,1 ,-0.959 ,1 ,0 ,0 ,2.764 ,0 ,RB
3.975 ,2.8897 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.55 ,0 ,RB
3 ,1.8227 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2.167 ,0 ,RB
3.618 ,2.3911 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.9 ,0 ,RB
4 ,2.5101 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2.833 ,0 ,RB
4.444 ,3.1402 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2.093 ,0 ,RB
3.879 ,2.6274 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2.056 ,0 ,RB
3.95 ,2.7989 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1.857 ,0 ,RB
5.391 ,3.7046 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,2.108 ,0 ,RB
3.973 ,3.0163 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1.816 ,0 ,RB
3.414 ,2.1848 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,3.25 ,0 ,RB
4.334 ,3.1387 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,2.548 ,0 ,RB
3 ,2.311 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,3.667 ,0 ,RB
4.17 ,2.8963 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2.867 ,0 ,RB
4.414 ,3.4137 ,0 ,2 ,0 ,-0.125 ,0 ,0 ,0 ,3.262 ,0 ,RB
4.236 ,3.1869 ,0 ,2 ,0 ,-0.671 ,0 ,0 ,0 ,2.133 ,0 ,RB
4.475 ,3.5408 ,0 ,4 ,0 ,-0.855 ,0 ,0 ,0 ,2.083 ,0 ,RB
4.836 ,5.6969 ,0 ,6 ,0 ,-0.851 ,0 ,0 ,0 ,2.268 ,0 ,RB
4.476 ,3.7418 ,0 ,2 ,0 ,-0.195 ,0 ,0 ,0 ,2.625 ,0 ,RB
4.235 ,3.3919 ,0 ,3 ,0 ,-0.255 ,0 ,0 ,0 ,2.685 ,0 ,RB
4.412 ,3.4435 ,0 ,4 ,0 ,-0.268 ,0 ,0 ,0 ,1.899 ,0 ,RB
4.243 ,3.0402 ,0 ,4 ,0 ,-1.48 ,0 ,0 ,0 ,2.952 ,0 ,RB
4.237 ,3.0152 ,0 ,4 ,0 ,-1.396 ,0 ,0 ,0 ,2.63 ,0 ,RB
4.412 ,3.7308 ,0 ,8 ,0 ,-0.554 ,0 ,0 ,0 ,2.311 ,0 ,RB
4.544 ,3.9936 ,0 ,4 ,0 ,-1.072 ,0 ,0 ,0 ,2.985 ,0 ,RB
4.399 ,3.455 ,0 ,4 ,0 ,-0.228 ,0 ,0 ,0 ,1.976 ,0 ,RB
4.706 ,4.2802 ,0 ,4 ,0 ,-1.853 ,0 ,0 ,0 ,3.133 ,0 ,RB
4.67 ,4.0218 ,0 ,2 ,0 ,0.218 ,0 ,0 ,0 ,2.262 ,0 ,RB
4.644 ,3.7043 ,0 ,2 ,0 ,0.185 ,0 ,0 ,0 ,2.533 ,0 ,RB
4.644 ,3.122 ,0 ,2 ,0 ,0.238 ,0 ,0 ,0 ,1.931 ,0 ,RB
4.343 ,3.9399 ,0 ,4 ,0 ,-2.514 ,0 ,0 ,0 ,4.167 ,0 ,RB
4.588 ,4.0275 ,0 ,3 ,0 ,-0.579 ,0 ,0 ,0 ,2.833 ,0 ,RB
4.17 ,3.3821 ,0 ,0 ,2 ,0.56 ,0 ,0 ,0 ,3.033 ,0 ,RB
5.098 ,3.8431 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,3.552 ,0 ,RB
4.372 ,3.4629 ,0 ,0 ,0 ,2.495 ,0 ,0 ,0 ,2.033 ,0 ,RB
4.17 ,2.2197 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,2.767 ,0 ,RB
4.235 ,3.0785 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,2.315 ,0 ,RB
4.752 ,3.995 ,0 ,6 ,0 ,-0.307 ,0 ,0 ,0 ,2.375 ,0 ,RB
4.618 ,4.7233 ,0 ,4 ,0 ,-1.035 ,0 ,0 ,0 ,3.152 ,0 ,RB
4.562 ,4.1592 ,0 ,2 ,0 ,-0.713 ,0 ,0 ,0 ,4.148 ,0 ,RB
4.414 ,3.135 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,2.524 ,0 ,RB
4.732 ,3.3319 ,2 ,2 ,0 ,0 ,1 ,0 ,0 ,2.917 ,0 ,RB
4.898 ,3.1976 ,3 ,2 ,0 ,0 ,1 ,0 ,0 ,2.192 ,0 ,RB
4.782 ,2.9304 ,2 ,1 ,0 ,0 ,1 ,0 ,0 ,2.333 ,0 ,RB
4.869 ,3.2685 ,3 ,3 ,0 ,0 ,1 ,0 ,0 ,2.75 ,0 ,RB
5.156 ,2.4524 ,4 ,6 ,0 ,-3.296 ,6 ,0 ,0 ,3.271 ,0 ,RB
5.072 ,3.2754 ,2 ,4 ,0 ,-1.016 ,1 ,0 ,0 ,2.667 ,0 ,RB
5.074 ,2.2282 ,3 ,4 ,0 ,-1.025 ,2 ,0 ,0 ,2.406 ,0 ,RB
5.072 ,3.1939 ,2 ,4 ,0 ,-1.165 ,1 ,0 ,0 ,2.704 ,0 ,RB
4.876 ,3.0864 ,2 ,4 ,0 ,-0.858 ,1 ,0 ,0 ,2.833 ,0 ,RB
4.842 ,2.9844 ,2 ,2 ,0 ,-0.87 ,1 ,0 ,0 ,2.611 ,0 ,RB
4.982 ,2.8539 ,2 ,3 ,0 ,-1.101 ,3 ,0 ,0 ,2.924 ,0 ,RB
4.828 ,2.2467 ,2 ,4 ,0 ,-1.417 ,2 ,0 ,0 ,2.648 ,0 ,RB
5.12 ,3.2785 ,3 ,6 ,0 ,-1.775 ,1 ,0 ,0 ,2.481 ,0 ,RB
4.732 ,3.0836 ,1 ,2 ,0 ,-0.879 ,1 ,0 ,0 ,2.926 ,0 ,RB
4.77 ,3.1187 ,2 ,2 ,2 ,-0.931 ,1 ,0 ,0 ,3 ,0 ,RB
4.923 ,3.3133 ,2 ,3 ,0 ,-1.113 ,1 ,0 ,0 ,3.2 ,0 ,RB
4.972 ,3.3935 ,2 ,4 ,0 ,-1.648 ,1 ,0 ,0 ,3.09 ,0 ,RB
4.845 ,2.7876 ,2 ,4 ,0 ,-0.746 ,1 ,0 ,0 ,2.667 ,0 ,RB
5.31 ,3.4619 ,1 ,3 ,0 ,0 ,1 ,0 ,0 ,3.258 ,0 ,RB
4.963 ,2.736 ,3 ,2 ,0 ,-0.884 ,3 ,0 ,0 ,2.59 ,0 ,RB
4.877 ,2.6955 ,3 ,3 ,0 ,0 ,3 ,0 ,0 ,2.591 ,0 ,RB
4.963 ,2.8471 ,2 ,2 ,3 ,-0.995 ,3 ,0 ,0 ,2.667 ,0 ,RB
4.789 ,2.8739 ,0 ,4 ,0 ,-0.318 ,1 ,0 ,0 ,2.556 ,0 ,RB
4.362 ,2.3925 ,0 ,1 ,2 ,0.225 ,1 ,0 ,0 ,2.333 ,0 ,RB
5.164 ,3.0492 ,0 ,6 ,1 ,-0.462 ,1 ,0 ,0 ,3.256 ,0 ,RB
4.236 ,1.599 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,1.611 ,0 ,RB
4.362 ,3.0285 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,2.667 ,0 ,RB
4.414 ,3.7375 ,0 ,1 ,0 ,1.188 ,0 ,0 ,0 ,2.619 ,0 ,RB
4 ,3.2163 ,0 ,2 ,0 ,-0.833 ,0 ,0 ,0 ,4.167 ,0 ,RB
4.412 ,3.402 ,0 ,4 ,0 ,-0.327 ,0 ,0 ,0 ,1.889 ,0 ,RB
4.534 ,4.002 ,0 ,4 ,0 ,-0.28 ,0 ,0 ,0 ,2.154 ,0 ,RB
4.263 ,3.1913 ,0 ,4 ,0 ,-1.68 ,0 ,0 ,0 ,3.379 ,0 ,RB
4.17 ,3.4143 ,0 ,1 ,1 ,-0.481 ,0 ,0 ,0 ,3.533 ,0 ,RB
4.65 ,4.0313 ,0 ,2 ,0 ,0.159 ,0 ,0 ,0 ,2.372 ,0 ,RB
4.343 ,3.9399 ,0 ,4 ,0 ,-2.514 ,0 ,0 ,0 ,4.167 ,0 ,RB
4.691 ,3.9139 ,0 ,5 ,0 ,-2.845 ,0 ,0 ,0 ,4.241 ,0 ,RB
4.476 ,3.72 ,0 ,3 ,0 ,-0.644 ,0 ,0 ,0 ,3.292 ,0 ,RB
4.385 ,3.9908 ,0 ,7 ,0 ,-1.569 ,0 ,0 ,0 ,2.833 ,0 ,RB
4.791 ,4.5316 ,0 ,2 ,8 ,-1.384 ,0 ,0 ,0 ,3.083 ,0 ,RB
4.303 ,3.3317 ,0 ,1 ,0 ,1.559 ,0 ,0 ,0 ,2.37 ,0 ,RB
4.499 ,2.8945 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,2.16 ,1 ,RB
4.651 ,2.6738 ,1 ,2 ,3 ,-0.396 ,1 ,0 ,0 ,2.692 ,0 ,RB
4.692 ,2.7215 ,2 ,2 ,3 ,-0.393 ,1 ,0 ,0 ,2.619 ,0 ,RB
4.543 ,2.5935 ,1 ,1 ,2 ,0.008 ,1 ,0 ,0 ,2.394 ,0 ,RB
4.562 ,3.2113 ,2 ,2 ,0 ,0 ,1 ,0 ,0 ,2.917 ,0 ,RB
4.77 ,3.031 ,2 ,1 ,0 ,0.125 ,1 ,0 ,0 ,2.4 ,0 ,RB
5.072 ,2.4853 ,2 ,4 ,0 ,-0.892 ,1 ,0 ,0 ,2.144 ,0 ,RB
4.844 ,2.3785 ,3 ,3 ,0 ,-0.439 ,2 ,0 ,0 ,2.573 ,0 ,RB
4.77 ,2.6687 ,0 ,0 ,0 ,4.722 ,1 ,0 ,0 ,1.75 ,0 ,RB
4.675 ,1.7703 ,0 ,0 ,4 ,0 ,2 ,0 ,0 ,1.551 ,0 ,RB
4.645 ,1.7575 ,3 ,3 ,0 ,0 ,3 ,0 ,0 ,2.043 ,0 ,RB
4.863 ,2.4397 ,3 ,0 ,0 ,0 ,2 ,0 ,0 ,1.981 ,1 ,RB
4.481 ,2.7716 ,0 ,2 ,0 ,-0.065 ,1 ,0 ,0 ,3.033 ,0 ,RB
4.414 ,3.0463 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,2.667 ,0 ,RB
4.303 ,2.6696 ,0 ,2 ,0 ,-0.046 ,1 ,0 ,0 ,2.778 ,0 ,RB
4.875 ,2.757 ,0 ,3 ,0 ,-0.444 ,1 ,0 ,1 ,3.019 ,0 ,RB
4.414 ,2.9065 ,0 ,3 ,0 ,-0.549 ,1 ,0 ,0 ,2.929 ,0 ,RB
4.882 ,3.3902 ,0 ,4 ,1 ,-2.476 ,1 ,0 ,0 ,3.472 ,0 ,RB
4.17 ,3.1898 ,0 ,2 ,0 ,-0.968 ,0 ,0 ,0 ,4.033 ,0 ,RB
4.414 ,2.9195 ,0 ,2 ,0 ,-0.657 ,1 ,0 ,0 ,3.405 ,0 ,RB
5.076 ,3.5506 ,0 ,3 ,2 ,0 ,1 ,0 ,0 ,3.014 ,0 ,RB
4.655 ,3.6465 ,0 ,3 ,2 ,-1.641 ,0 ,0 ,0 ,3.567 ,0 ,RB
3.414 ,2.4441 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,2.653 ,1 ,RB
4.303 ,3.0634 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,3.722 ,0 ,RB
4.303 ,3.0468 ,0 ,2 ,0 ,0 ,0 ,1 ,0 ,3.407 ,1 ,RB
4.214 ,2.9483 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2.5 ,0 ,RB
3.732 ,2.6724 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,3.167 ,0 ,RB
4.236 ,2.9854 ,0 ,2 ,0 ,-0.654 ,0 ,0 ,0 ,2.05 ,0 ,RB
4 ,3.078 ,0 ,1 ,0 ,-0.333 ,0 ,0 ,0 ,3.667 ,0 ,RB
4.382 ,3.2243 ,0 ,2 ,0 ,-0.013 ,0 ,0 ,0 ,1.903 ,0 ,RB
4.17 ,3.5122 ,0 ,2 ,0 ,-0.981 ,0 ,0 ,0 ,3.933 ,0 ,RB
4.644 ,3.9848 ,0 ,2 ,0 ,0.048 ,0 ,0 ,0 ,2.815 ,0 ,RB
4.645 ,3.6462 ,0 ,2 ,4 ,-0.987 ,0 ,0 ,0 ,3.097 ,0 ,RB
4.645 ,0.8039 ,0 ,12 ,0 ,-0.966 ,6 ,0 ,0 ,1.998 ,0 ,RB
3 ,2.5124 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3.5 ,0 ,RB
4.362 ,3.6459 ,0 ,2 ,1 ,-0.449 ,0 ,0 ,0 ,3.208 ,0 ,RB
4.5 ,4.1188 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,1.622 ,0 ,RB
4.593 ,2.8754 ,1 ,1 ,2 ,-0.036 ,1 ,0 ,0 ,2.483 ,0 ,RB
4.499 ,2.8728 ,1 ,0 ,2 ,0 ,1 ,0 ,0 ,2.146 ,0 ,RB
4.607 ,3.1199 ,2 ,1 ,2 ,0 ,1 ,0 ,0 ,2.315 ,0 ,RB
4.499 ,3.0314 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,2.583 ,0 ,RB
4.732 ,3.015 ,1 ,1 ,0 ,0.121 ,1 ,0 ,0 ,2.481 ,0 ,RB
5.072 ,2.9677 ,2 ,4 ,0 ,-0.942 ,1 ,0 ,0 ,2.433 ,0 ,RB
5.075 ,2.9203 ,2 ,4 ,0 ,-0.888 ,1 ,0 ,0 ,2.19 ,0 ,RB
4.499 ,3.0645 ,1 ,0 ,2 ,0 ,1 ,0 ,0 ,2.521 ,0 ,RB
4.414 ,2.1543 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,1.833 ,0 ,RB
5.099 ,2.2523 ,0 ,2 ,0 ,1.47 ,1 ,0 ,1 ,2.283 ,0 ,RB
4.791 ,2.9639 ,2 ,1 ,0 ,0 ,1 ,0 ,0 ,2.383 ,0 ,RB
4.842 ,2.4571 ,2 ,0 ,0 ,0 ,2 ,0 ,0 ,1.944 ,0 ,RB
4.414 ,2.8688 ,0 ,1 ,1 ,-0.053 ,1 ,0 ,0 ,2.738 ,0 ,RB
4 ,2.1142 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,1.667 ,0 ,RB
4.918 ,2.3933 ,0 ,2 ,10 ,0 ,3 ,0 ,0 ,2.731 ,0 ,RB
4.983 ,4.2631 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,3.694 ,0 ,RB
4.383 ,3.2291 ,0 ,2 ,0 ,0.022 ,0 ,0 ,0 ,1.789 ,0 ,RB
3.956 ,2.8079 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.567 ,0 ,RB
3.802 ,2.7308 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,2.929 ,0 ,RB
4.399 ,3.3815 ,0 ,4 ,0 ,-0.214 ,0 ,0 ,0 ,1.855 ,0 ,RB
4.334 ,3.6944 ,0 ,2 ,0 ,-0.359 ,0 ,0 ,0 ,2.952 ,0 ,RB
4.414 ,3.2075 ,0 ,3 ,0 ,-1.157 ,1 ,0 ,0 ,3.548 ,0 ,RB
4 ,3 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,2 ,0 ,RB
4.499 ,3.0778 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,2.146 ,0 ,RB
4.783 ,3.2726 ,2 ,1 ,2 ,0 ,1 ,0 ,0 ,2.315 ,0 ,RB
5.31 ,2.3715 ,4 ,2 ,0 ,-0.128 ,6 ,0 ,0 ,2.5 ,0 ,RB
4.977 ,1.9452 ,0 ,6 ,0 ,-0.347 ,1 ,0 ,0 ,2.3 ,0 ,RB
4.825 ,3.1934 ,3 ,0 ,0 ,0 ,1 ,1 ,0 ,2.483 ,3 ,NRB
4.562 ,1.8929 ,0 ,0 ,6 ,0 ,2 ,0 ,0 ,1.744 ,0 ,NRB
6.316 ,7.7233 ,0 ,2 ,0 ,-4.617 ,0 ,0 ,0 ,5.741 ,23 ,NRB
6.33 ,7.9184 ,0 ,2 ,0 ,-4.724 ,0 ,0 ,0 ,5.742 ,27 ,NRB
4 ,2.3041 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1.75 ,0 ,NRB
5.798 ,1.9414 ,4 ,0 ,0 ,0 ,4 ,0 ,0 ,1.883 ,0 ,NRB
5.451 ,2.8245 ,6 ,3 ,10 ,0 ,2 ,0 ,0 ,2.481 ,0 ,NRB
5.449 ,3.493 ,3 ,0 ,0 ,0 ,1 ,0 ,0 ,1.819 ,0 ,NRB
5.495 ,2.7485 ,8 ,2 ,0 ,0 ,2 ,0 ,0 ,2.059 ,0 ,NRB
5.998 ,1.8789 ,0 ,1 ,0 ,0.642 ,15 ,1 ,6 ,2.355 ,6 ,NRB
5.995 ,2.3808 ,0 ,0 ,0 ,0.394 ,6 ,1 ,4 ,2.6 ,8 ,NRB
5.029 ,1.6864 ,2 ,0 ,6 ,0 ,5 ,0 ,0 ,1.71 ,0 ,NRB
5.292 ,4.3135 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,2.97 ,8 ,NRB
4.912 ,3.4643 ,3 ,0 ,0 ,0 ,1 ,1 ,0 ,2.593 ,3 ,NRB
5.027 ,3.5931 ,4 ,0 ,0 ,0 ,1 ,1 ,0 ,2.711 ,4 ,NRB
4.935 ,3.5218 ,4 ,0 ,0 ,0 ,1 ,1 ,0 ,2.711 ,4 ,NRB
5.149 ,1.8559 ,3 ,1 ,0 ,0 ,3 ,0 ,2 ,1.825 ,0 ,NRB
4.675 ,2.1615 ,2 ,0 ,0 ,0 ,2 ,0 ,0 ,1.91 ,0 ,NRB
5.109 ,2.4912 ,8 ,0 ,4 ,0 ,2 ,1 ,0 ,2.488 ,4 ,NRB
4 ,2.7345 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2.5 ,0 ,NRB
3 ,2.0093 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2.5 ,0 ,NRB
4.414 ,3.4168 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2.024 ,0 ,NRB
3.879 ,3.1116 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,2.278 ,0 ,NRB
3.414 ,2.1658 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.917 ,0 ,NRB
4.732 ,3.0634 ,0 ,4 ,0 ,0 ,1 ,0 ,0 ,2.278 ,0 ,NRB
4.17 ,3.021 ,0 ,1 ,0 ,-0.259 ,0 ,0 ,0 ,3.257 ,1 ,NRB
5.248 ,4.9627 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,2.792 ,0 ,NRB
3.414 ,3.4592 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2.792 ,0 ,NRB
3 ,1.925 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2.833 ,0 ,NRB
4.641 ,2.9372 ,2 ,0 ,0 ,0 ,1 ,1 ,0 ,2.194 ,1 ,NRB
5.325 ,3.1334 ,6 ,3 ,0 ,-1.749 ,3 ,1 ,0 ,3.152 ,4 ,NRB
4.783 ,3.1253 ,2 ,0 ,0 ,0 ,1 ,1 ,0 ,2.34 ,2 ,NRB
4.912 ,3.2934 ,3 ,0 ,4 ,0 ,1 ,0 ,0 ,2.111 ,0 ,NRB
